Positionarray,Intensity,Time,Bleachtimepoint
,1316.425,,
,1385.373,,
,1468.956,,
,1449.475,,
,1475.059,,
,1438.202,,
,1435.655,,
,1614.356,,
,1737.012,,
,1710.754,,
,1928.084,,
,1968.671,,
,1857.857,,
,1709.460,,
,1760.262,,
,1769.084,,
,1593.478,,
,1743.888,,
,1694.750,,
,1538.135,,
,1645.604,,
,1560.479,,
,1385.731,,
,1260.412,,
,1375.459,,
,1406.034,,
,1561.431,,
,1510.380,,
,1370.443,,
,1448.706,,
,1681.402,,
,1892.274,,
,2608.970,,
,2786.120,,
,3287.711,,
,3238.036,,
,3201.788,,
,3289.120,,
,3000.814,,
,2818.203,,
,2801.090,,
,3029.836,,
,3019.919,,
,2864.373,,
,2672.805,,
,2408.049,,
,2079.423,,
,2306.609,,
,2584.650,,
,2350.802,,
,2569.462,,
,2227.014,,
,2220.096,,
,2225.559,,
,2124.489,,
,1878.219,,
,1907.173,,
,1705.906,,
,1984.689,,
,1938.136,,
,1920.385,,
,1883.214,,
,1733.928,,
,1878.530,,
,1630.094,,
,1595.447,,
,1790.502,,
,1914.636,,
,2022.111,,
,2254.186,,
,2283.024,,
,2368.849,,
,2201.100,,
,2094.001,,
,2221.886,,
,2092.363,,
,2067.925,,
,2089.596,,
,2140.745,,
,1691.125,,
,1715.649,,
,1837.646,,
,1812.705,,
,1918.102,,
,1825.105,,
,1986.729,,
,2279.534,,
,2567.148,,
,2346.864,,
,2416.437,,
,2424.413,,
,2277.783,,
,2297.041,,
,2378.278,,
,2428.071,,
,2377.003,,
,2422.352,,
,2652.084,,
,2911.708,,
,2641.496,,
,2824.600,,
,2874.596,,
,2870.930,,
,2709.452,,
,2784.285,,
,2477.532,,
,2928.314,,
,2975.315,,
,2795.502,,
,2736.604,,
,2578.233,,
,2583.079,,
,2660.835,,
,2352.221,,
,2487.112,,
,2646.441,,
,2538.612,,
,2532.096,,
,2273.442,,
,2117.698,,
,2139.316,,
,2295.642,,
,2688.887,,
,2287.476,,
,1999.000,,
,2090.692,,
,1963.879,,
,2028.707,,
,2039.502,,
,2130.146,,
,1992.483,,
,1982.932,,
,2255.116,,
,2445.271,,
,2825.841,,
,2935.654,,
,3016.249,,
,3335.322,,
,3204.828,,
,3008.471,,
,3014.104,,
,3047.194,,
,3102.071,,
,2888.482,,
,2375.420,,
,2293.411,,
,2369.996,,
,2081.791,,
,2029.418,,
,2297.150,,
,2245.783,,
,2166.045,,
,2049.019,,
,1911.171,,
,1791.436,,
,1759.045,,
,1953.559,,
,1787.666,,
,2160.727,,
,2106.973,,
,2161.389,,
,1876.614,,
,1871.080,,
,1782.945,,
,1687.986,,
,1581.704,,
,1692.452,,
,1713.786,,
,1804.827,,
,1822.431,,
,1920.433,,
,1836.052,,
,1783.516,,
,1703.944,,
,1861.303,,
,1927.677,,
,1814.343,,
,1721.130,,
,1796.915,,
,1811.671,,
,1657.838,,
,1752.296,,
,1766.016,,
,1821.944,,
,1905.254,,
,2009.406,,
,1702.543,,
,1696.701,,
,1470.045,,
,1628.035,,
,1576.306,,
,1733.474,,
,1586.252,,
,1401.158,,
,1541.084,,
,1819.950,,
,1611.693,,
,1692.611,,
,1727.633,,
,1768.150,,
,1864.399,,
,1727.262,,
,1667.746,,
,1539.099,,
,1545.586,,
,1543.661,,
,1752.775,,
,1477.877,,
,1526.805,,
,1726.304,,
,2018.498,,
,2212.709,,
,2106.273,,
,2315.893,,
,1973.152,,
,2166.444,,
,2100.543,,
,1964.638,,
,2012.539,,
,1885.127,,
,1776.897,,
,1726.200,,
,1981.265,,
,2036.892,,
,1968.260,,
,1818.212,,
,1673.733,,
,1606.622,,
,1583.502,,
,1729.735,,
,1777.290,,
,1739.103,,
,1607.746,,
,1471.612,,
,1334.705,,
,1638.864,,
,1616.212,,
,1747.740,,
,1820.445,,
,2156.635,,
,2269.771,,
,2692.013,,
,2813.460,,
,3176.807,,
,2921.130,,
,2969.149,,
,2945.406,,
,3010.260,,
,2916.064,,
,3077.247,,
,3129.315,,
,2922.995,,
,3053.179,,
,2789.632,,
,2742.296,,
,2666.313,,
,2425.296,,
,2360.177,,
,1127.053,,
,1138.834,,
,1146.607,,
,1270.154,,
,1415.841,,
,1576.318,,
,1973.626,,
,2059.385,,
,2165.269,,
,1796.687,,
,1473.604,,
,1496.628,,
,1510.763,,
,1627.771,,
,1658.875,,
,1524.670,,
,1465.681,,
,1263.632,,
,1288.166,,
,1490.039,,
,1567.258,,
,1645.595,,
,1567.054,,
,1570.978,,
,1562.585,,
,1507.129,,
,1456.600,,
,1720.141,,
,1716.625,,
,1340.519,,
,1127.760,,
,1240.525,,
,1220.231,,
,1407.642,,
,1419.204,,
,1510.571,,
,1592.125,,
,1715.128,,
,1618.253,,
,1951.498,,
,2639.142,,
,3257.357,,
,3309.070,,
,3170.154,,
,2954.803,,
,2717.033,,
,2945.206,,
,2732.208,,
,1997.238,,
,1919.360,,
,1916.516,,
,1962.871,,
,1864.595,,
,1846.359,,
,1957.797,,
,1957.233,,
,1708.544,,
,1751.297,,
,1714.073,,
,1574.860,,
,1371.726,,
,1521.511,,
,1581.797,,
,1603.211,,
,1699.879,,
,1798.924,,
,1688.710,,
,1398.664,,
,1483.922,,
,1451.940,,
,1667.806,,
,1732.150,,
,1883.407,,
,1825.343,,
,1921.071,,
,1703.872,,
,1832.241,,
,1824.247,,
,1766.702,,
,1747.739,,
,1701.139,,
,1397.458,,
,1568.376,,
,1661.685,,
,1596.524,,
,1486.705,,
,1676.030,,
,1685.372,,
,1485.761,,
,1503.001,,
,1530.443,,
,1400.955,,
,1498.959,,
,1667.295,,
,1526.293,,
,1451.422,,
,1410.646,,
,1278.517,,
,1226.808,,
,1272.806,,
,1302.074,,
,1344.890,,
,1465.215,,
,1495.884,,
,1478.692,,
,1670.108,,
,1610.536,,
,1628.987,,
,1894.358,,
,1995.881,,
,1919.062,,
,1653.787,,
,1771.096,,
,1693.009,,
,1621.855,,
,1772.089,,
,1695.179,,
,1751.495,,
,1596.988,,
,1702.031,,
,1736.393,,
,1459.834,,
,1502.854,,
,1514.348,,
,1374.004,,
,1526.234,,
,1554.019,,
,1830.152,,
,2080.835,,
,2495.116,,
,2939.910,,
,3251.665,,
,3339.165,,
,3425.364,,
,3422.186,,
,3045.896,,
,2919.409,,
,2861.364,,
,3124.269,,
,3085.127,,
,3002.467,,
,2693.506,,
,2394.732,,
,2316.540,,
,2421.977,,
,2465.901,,
,2428.239,,
,2472.091,,
,2346.686,,
,2368.132,,
,2118.186,,
,1912.777,,
,1840.788,,
,1981.105,,
,1998.927,,
,2291.355,,
,2034.336,,
,1952.794,,
,1900.838,,
,2053.702,,
,1901.588,,
,1786.741,,
,1847.923,,
,1860.167,,
,1831.689,,
,2074.686,,
,2213.312,,
,2119.198,,
,2178.617,,
,2229.719,,
,2298.642,,
,2095.594,,
,2146.693,,
,2078.355,,
,2011.242,,
,2015.632,,
,1973.941,,
,1799.124,,
,1778.716,,
,1899.954,,
,1780.972,,
,1875.235,,
,1965.432,,
,2086.924,,
,2015.605,,
,2506.773,,
,2726.414,,
,2774.619,,
,2438.646,,
,2555.187,,
,2415.876,,
,2393.878,,
,2596.853,,
,2564.346,,
,2854.290,,
,3230.018,,
,3010.089,,
,2817.863,,
,2476.374,,
,2625.503,,
,2621.274,,
,2877.472,,
,2875.426,,
,2508.315,,
,2672.371,,
,2590.082,,
,2491.884,,
,2467.265,,
,2560.864,,
,2506.050,,
,2463.363,,
,2440.673,,
,2519.877,,
,2602.855,,
,2324.984,,
,2484.199,,
,2422.026,,
,2304.259,,
,2088.106,,
,2571.410,,
,2476.630,,
,2383.431,,
,2320.909,,
,2114.016,,
,2177.760,,
,1876.216,,
,1937.062,,
,1858.702,,
,1887.791,,
,2316.853,,
,2452.690,,
,2842.256,,
,2845.852,,
,2930.754,,
,3171.104,,
,3222.916,,
,3066.106,,
,3170.413,,
,3069.769,,
,2860.701,,
,2668.251,,
,2689.923,,
,2515.076,,
,2274.636,,
,2201.891,,
,2265.755,,
,2632.047,,
,2347.457,,
,2214.741,,
,2174.764,,
,2240.128,,
,2047.219,,
,2017.509,,
,1767.066,,
,1905.461,,
,2223.447,,
,2261.874,,
,2302.042,,
,2257.273,,
,2178.793,,
,1937.589,,
,1652.916,,
,1766.312,,
,1797.699,,
,1810.713,,
,1805.129,,
,1628.120,,
,1824.978,,
,1853.707,,
,1765.521,,
,1606.076,,
,1817.536,,
,1971.025,,
,1713.311,,
,1760.865,,
,1730.852,,
,1651.682,,
,1435.134,,
,1621.740,,
,1545.868,,
,1765.503,,
,1734.145,,
,1922.283,,
,1552.240,,
,1770.755,,
,1510.418,,
,1535.561,,
,1755.171,,
,1859.464,,
,1653.293,,
,1663.492,,
,1551.057,,
,1647.912,,
,1645.466,,
,1472.436,,
,2064.807,,
,1972.910,,
,1847.716,,
,1906.723,,
,1709.870,,
,1769.016,,
,1669.619,,
,1674.221,,
,1656.949,,
,1623.949,,
,1734.289,,
,1940.247,,
,1990.245,,
,2030.553,,
,2117.590,,
,2147.723,,
,2021.416,,
,1934.674,,
,2184.785,,
,2079.121,,
,2142.487,,
,2164.346,,
,2097.514,,
,1830.386,,
,1877.615,,
,1750.531,,
,1747.001,,
,1497.987,,
,1463.134,,
,1557.031,,
,1775.422,,
,1694.301,,
,1518.793,,
,1510.189,,
,1624.761,,
,1570.487,,
,1838.504,,
,1783.348,,
,1759.165,,
,1666.217,,
,1867.554,,
,2137.908,,
,2547.612,,
,2924.746,,
,2693.702,,
,2918.161,,
,2817.339,,
,2834.215,,
,2864.006,,
,2844.376,,
,2815.323,,
,2925.622,,
,2913.878,,
,2791.249,,
,3169.324,,
,3079.583,,
,3130.536,,
,2894.660,,
,2806.827,,
,2537.299,,
,1313.757,,
,1329.358,,
,1385.722,,
,1335.522,,
,1214.177,,
,1549.862,,
,1833.235,,
,2102.568,,
,1915.731,,
,2045.773,,
,1979.835,,
,1506.370,,
,1637.627,,
,1612.159,,
,1357.519,,
,1185.058,,
,1283.954,,
,1269.539,,
,1470.759,,
,1528.525,,
,1346.611,,
,1525.573,,
,1651.494,,
,1894.919,,
,1702.391,,
,1736.280,,
,1562.075,,
,1884.920,,
,2043.928,,
,1720.599,,
,1508.544,,
,1317.706,,
,1313.712,,
,1318.831,,
,1501.321,,
,1352.351,,
,1509.618,,
,1546.083,,
,1818.929,,
,1983.947,,
,2815.451,,
,3363.210,,
,3253.355,,
,3148.920,,
,2836.734,,
,2865.824,,
,2658.637,,
,2583.374,,
,2293.433,,
,1979.247,,
,1932.153,,
,1699.602,,
,1872.698,,
,1836.590,,
,1829.737,,
,1758.193,,
,1755.054,,
,1894.865,,
,1792.877,,
,1563.483,,
,1459.551,,
,1491.097,,
,1626.853,,
,1708.361,,
,1690.437,,
,1619.376,,
,1387.089,,
,1331.804,,
,1603.309,,
,1499.869,,
,1649.108,,
,1823.081,,
,1914.094,,
,1709.090,,
,2039.669,,
,1882.828,,
,1692.328,,
,1569.927,,
,1639.716,,
,1739.058,,
,1947.214,,
,1730.755,,
,1627.550,,
,1516.007,,
,1613.831,,
,1520.298,,
,1609.632,,
,1633.012,,
,1540.101,,
,1437.110,,
,1447.275,,
,1549.297,,
,1337.304,,
,1430.311,,
,1427.587,,
,1310.612,,
,1308.009,,
,1388.660,,
,1234.129,,
,1414.720,,
,1399.353,,
,1197.624,,
,1320.505,,
,1274.892,,
,1349.715,,
,1500.986,,
,1546.577,,
,1822.083,,
,1993.191,,
,1723.100,,
,1816.773,,
,1668.110,,
,1647.517,,
,1449.074,,
,1517.695,,
,1634.989,,
,1308.198,,
,1266.992,,
,1334.740,,
,1285.864,,
,1032.123,,
,1141.224,,
,1276.332,,
,1175.888,,
,1144.981,,
,1104.895,,
,1259.530,,
,1589.724,,
,1473.389,,
,1967.546,,
,2268.193,,
,2654.057,,
,2658.835,,
,2849.390,,
,3035.208,,
,2662.342,,
,2474.415,,
,2109.877,,
,2252.273,,
,2199.235,,
,2301.387,,
,2023.805,,
,1806.642,,
,1531.366,,
,1423.449,,
,1553.646,,
,1506.000,,
,1662.178,,
,1375.075,,
,1116.419,,
,1082.355,,
,997.199,,
,1010.910,,
,933.941,,
,713.528,,
,711.130,,
,582.188,,
,568.325,,
,674.913,,
,521.149,,
,410.695,,
,322.308,,
,270.476,,
,256.693,,
,299.506,,
,326.460,,
,293.829,,
,255.590,,
,339.370,,
,225.758,,
,210.693,,
,203.707,,
,204.079,,
,203.055,,
,134.931,,
,172.116,,
,112.442,,
,86.847,,
,77.456,,
,91.459,,
,110.556,,
,99.222,,
,104.342,,
,74.222,,
,101.004,,
,67.559,,
,126.314,,
,102.783,,
,87.118,,
,70.624,,
,105.952,,
,124.234,,
,96.371,,
,81.010,,
,57.306,,
,78.307,,
,100.300,,
,85.668,,
,90.247,,
,69.027,,
,133.985,,
,87.250,,
,68.401,,
,46.819,,
,88.635,,
,47.382,,
,112.814,,
,98.383,,
,76.467,,
,69.725,,
,40.912,,
,44.983,,
,112.874,,
,85.467,,
,107.778,,
,58.911,,
,44.594,,
,84.947,,
,106.413,,
,76.263,,
,48.834,,
,40.418,,
,54.823,,
,48.391,,
,64.576,,
,76.220,,
,33.224,,
,32.327,,
,52.616,,
,80.802,,
,69.752,,
,54.502,,
,88.145,,
,100.040,,
,92.792,,
,84.409,,
,77.837,,
,56.563,,
,102.220,,
,89.286,,
,102.657,,
,68.437,,
,55.182,,
,40.235,,
,49.050,,
,67.158,,
,94.963,,
,79.762,,
,52.369,,
,36.580,,
,41.241,,
,63.990,,
,36.054,,
,41.590,,
,45.878,,
,69.565,,
,70.087,,
,71.747,,
,45.594,,
,61.092,,
,81.781,,
,44.500,,
,29.803,,
,33.390,,
,56.496,,
,60.412,,
,44.060,,
,49.999,,
,73.721,,
,54.933,,
,71.332,,
,76.675,,
,78.906,,
,40.902,,
,39.213,,
,49.760,,
,42.831,,
,73.015,,
,43.006,,
,45.533,,
,56.809,,
,54.163,,
,73.822,,
,55.964,,
,26.923,,
,33.447,,
,31.167,,
,40.431,,
,15.468,,
,78.257,,
,38.953,,
,33.461,,
,57.177,,
,41.066,,
,49.275,,
,53.718,,
,44.008,,
,69.244,,
,51.177,,
,58.441,,
,47.802,,
,83.862,,
,46.361,,
,59.993,,
,82.572,,
,56.811,,
,29.757,,
,85.492,,
,44.854,,
,62.851,,
,76.186,,
,82.736,,
,52.543,,
,30.225,,
,42.844,,
,67.490,,
,66.717,,
,51.899,,
,117.026,,
,40.354,,
,39.722,,
,61.552,,
,84.306,,
,50.725,,
,27.604,,
,59.258,,
,64.168,,
,58.844,,
,57.876,,
,55.239,,
,62.697,,
,76.202,,
,81.752,,
,90.196,,
,51.688,,
,35.136,,
,68.417,,
,69.300,,
,96.820,,
,56.846,,
,64.433,,
,80.261,,
,90.745,,
,103.236,,
,143.445,,
,165.611,,
,72.980,,
,83.667,,
,70.732,,
,77.053,,
,58.303,,
,83.191,,
,82.780,,
,46.632,,
,55.923,,
,1214.252,,
,1198.774,,
,1418.154,,
,1417.575,,
,1569.994,,
,1566.405,,
,2071.484,,
,2286.233,,
,2165.262,,
,1883.767,,
,1851.843,,
,1767.701,,
,1661.894,,
,1613.146,,
,1454.961,,
,1557.405,,
,1510.058,,
,1463.161,,
,1582.208,,
,1654.707,,
,1814.107,,
,1714.900,,
,1592.653,,
,1705.350,,
,1620.540,,
,1740.081,,
,1780.411,,
,1979.319,,
,1949.426,,
,1489.473,,
,1154.110,,
,1350.660,,
,1354.438,,
,1483.852,,
,1430.417,,
,1369.001,,
,1292.642,,
,1652.657,,
,1505.559,,
,2012.727,,
,2804.633,,
,3263.526,,
,3254.126,,
,3177.495,,
,3079.420,,
,2634.847,,
,2712.308,,
,2575.260,,
,2076.505,,
,1966.742,,
,1817.821,,
,1884.555,,
,2101.939,,
,2022.860,,
,1915.936,,
,2227.409,,
,2038.927,,
,1892.724,,
,2017.165,,
,1776.398,,
,1920.727,,
,1709.454,,
,1750.385,,
,1797.733,,
,1734.521,,
,1686.859,,
,1667.131,,
,1664.376,,
,1800.874,,
,1539.331,,
,1673.409,,
,1933.805,,
,1886.469,,
,1793.689,,
,1719.696,,
,1878.460,,
,1732.884,,
,1891.477,,
,1808.791,,
,1542.918,,
,1600.283,,
,1515.640,,
,1595.813,,
,1551.931,,
,1636.022,,
,1677.482,,
,1690.094,,
,1727.675,,
,1587.314,,
,1374.874,,
,1345.708,,
,1285.415,,
,1384.919,,
,1383.801,,
,1336.051,,
,1436.603,,
,1422.353,,
,1517.599,,
,1412.943,,
,1434.899,,
,1337.236,,
,1224.047,,
,1353.014,,
,1276.824,,
,1332.591,,
,1444.203,,
,1533.302,,
,1414.343,,
,1615.824,,
,1708.002,,
,1800.200,,
,1564.796,,
,1399.558,,
,1287.659,,
,1246.367,,
,1377.623,,
,1343.271,,
,1300.867,,
,1295.344,,
,1130.890,,
,1189.545,,
,1248.499,,
,1085.206,,
,1116.015,,
,1058.943,,
,1059.544,,
,1030.533,,
,1241.452,,
,1531.553,,
,1797.095,,
,2075.815,,
,2535.114,,
,2782.074,,
,2741.422,,
,2424.058,,
,2442.712,,
,2233.330,,
,1824.318,,
,1889.191,,
,2146.092,,
,1887.146,,
,1894.160,,
,1690.792,,
,1560.907,,
,1516.251,,
,1575.310,,
,1524.505,,
,1673.195,,
,1523.761,,
,1313.788,,
,1280.623,,
,1051.809,,
,767.860,,
,847.283,,
,1017.797,,
,1025.889,,
,1015.980,,
,944.253,,
,833.693,,
,837.697,,
,833.058,,
,723.924,,
,667.095,,
,670.850,,
,700.876,,
,813.476,,
,733.710,,
,611.466,,
,672.806,,
,611.027,,
,675.474,,
,534.454,,
,484.623,,
,402.627,,
,482.018,,
,442.462,,
,376.853,,
,316.174,,
,317.786,,
,246.493,,
,196.141,,
,315.249,,
,321.722,,
,257.450,,
,280.924,,
,343.465,,
,260.803,,
,368.565,,
,224.508,,
,203.414,,
,232.293,,
,212.887,,
,184.407,,
,145.341,,
,186.240,,
,146.986,,
,156.941,,
,166.324,,
,116.817,,
,173.256,,
,171.473,,
,173.547,,
,155.735,,
,136.575,,
,134.697,,
,123.264,,
,121.980,,
,119.423,,
,111.092,,
,140.767,,
,150.318,,
,188.049,,
,94.349,,
,68.062,,
,69.366,,
,77.051,,
,92.048,,
,123.571,,
,148.398,,
,117.303,,
,128.331,,
,63.581,,
,124.076,,
,77.493,,
,77.388,,
,96.887,,
,71.462,,
,113.701,,
,121.005,,
,138.476,,
,114.809,,
,115.348,,
,154.726,,
,142.738,,
,101.264,,
,71.742,,
,82.382,,
,110.937,,
,73.970,,
,93.068,,
,87.710,,
,100.698,,
,97.691,,
,98.313,,
,86.414,,
,50.257,,
,70.747,,
,63.628,,
,66.028,,
,55.102,,
,63.993,,
,103.152,,
,71.641,,
,52.907,,
,50.435,,
,70.159,,
,71.939,,
,60.981,,
,83.372,,
,48.115,,
,87.065,,
,100.712,,
,70.523,,
,94.754,,
,69.419,,
,93.452,,
,87.600,,
,55.785,,
,74.378,,
,58.085,,
,72.203,,
,69.417,,
,102.024,,
,101.825,,
,97.942,,
,92.445,,
,62.534,,
,72.176,,
,43.552,,
,68.245,,
,88.066,,
,37.566,,
,90.332,,
,55.361,,
,30.752,,
,62.804,,
,54.414,,
,43.136,,
,59.636,,
,99.476,,
,69.188,,
,48.398,,
,56.278,,
,42.267,,
,54.459,,
,60.128,,
,82.075,,
,86.329,,
,39.231,,
,46.726,,
,35.027,,
,96.389,,
,69.212,,
,68.551,,
,54.840,,
,75.546,,
,84.282,,
,67.994,,
,73.331,,
,85.052,,
,116.522,,
,109.570,,
,64.146,,
,46.421,,
,62.046,,
,87.199,,
,41.826,,
,68.600,,
,56.289,,
,84.853,,
,105.818,,
,72.823,,
,52.123,,
,43.755,,
,64.105,,
,85.288,,
,88.745,,
,81.266,,
,108.356,,
,64.963,,
,99.486,,
,90.561,,
,56.054,,
,72.403,,
,79.277,,
,48.904,,
,82.634,,
,63.194,,
,100.104,,
,76.105,,
,109.503,,
,79.076,,
,91.617,,
,99.690,,
,65.644,,
,70.260,,
,55.761,,
,88.735,,
,81.949,,
,97.857,,
,98.434,,
,116.274,,
,119.826,,
,72.518,,
,73.151,,
,1143.312,,
,1170.768,,
,1318.269,,
,1514.532,,
,1726.339,,
,1761.739,,
,1859.610,,
,2124.905,,
,2158.971,,
,1813.208,,
,1740.391,,
,1793.871,,
,1678.381,,
,1676.566,,
,1485.352,,
,1396.786,,
,1212.862,,
,1212.359,,
,1190.883,,
,1608.631,,
,1623.249,,
,1636.392,,
,1589.793,,
,1706.856,,
,1695.896,,
,1747.615,,
,1750.756,,
,1895.175,,
,1866.982,,
,1765.419,,
,1589.480,,
,1445.033,,
,1483.427,,
,1713.592,,
,1550.318,,
,1372.845,,
,1438.606,,
,1593.586,,
,1592.023,,
,1918.958,,
,3001.526,,
,3288.023,,
,3322.759,,
,3238.567,,
,3035.739,,
,2703.713,,
,2776.934,,
,2864.560,,
,2266.811,,
,1984.414,,
,1816.155,,
,1851.378,,
,1956.629,,
,1789.201,,
,1957.325,,
,1905.699,,
,1906.915,,
,1857.610,,
,1844.001,,
,1813.642,,
,1619.946,,
,1672.687,,
,1698.623,,
,1721.122,,
,1751.388,,
,1727.459,,
,1695.517,,
,1589.534,,
,1617.210,,
,1629.695,,
,1657.165,,
,1781.797,,
,1806.404,,
,1850.103,,
,1748.901,,
,1862.350,,
,1923.003,,
,2057.973,,
,1789.520,,
,1748.313,,
,1767.213,,
,1849.889,,
,1691.874,,
,1549.815,,
,1654.311,,
,1676.247,,
,1798.483,,
,1574.765,,
,1449.713,,
,1548.269,,
,1540.966,,
,1482.910,,
,1395.234,,
,1410.947,,
,1422.109,,
,1181.789,,
,1134.134,,
,1203.095,,
,1274.362,,
,1143.097,,
,1305.617,,
,1260.064,,
,1407.201,,
,1504.907,,
,1453.815,,
,1392.538,,
,1747.011,,
,1787.699,,
,1668.362,,
,1653.909,,
,1777.925,,
,1504.706,,
,1414.554,,
,1322.729,,
,1278.204,,
,1357.145,,
,1417.724,,
,1160.072,,
,1148.599,,
,1234.234,,
,1028.817,,
,1125.752,,
,1020.958,,
,1088.532,,
,1155.031,,
,1110.297,,
,1083.146,,
,1209.288,,
,1247.762,,
,1856.091,,
,2344.696,,
,2338.413,,
,2430.029,,
,2745.770,,
,2841.828,,
,2458.680,,
,2349.528,,
,1979.120,,
,2130.361,,
,2177.532,,
,1877.688,,
,1793.375,,
,1528.285,,
,1505.358,,
,1458.196,,
,1458.189,,
,1550.059,,
,1361.170,,
,1392.406,,
,1394.694,,
,1299.045,,
,1140.543,,
,1021.370,,
,797.466,,
,935.055,,
,918.902,,
,816.933,,
,775.451,,
,852.578,,
,901.362,,
,934.993,,
,823.928,,
,766.911,,
,707.368,,
,759.716,,
,654.782,,
,669.896,,
,650.685,,
,669.131,,
,640.748,,
,652.626,,
,701.645,,
,653.999,,
,709.229,,
,641.855,,
,506.526,,
,467.152,,
,505.911,,
,569.952,,
,543.016,,
,494.645,,
,400.015,,
,433.502,,
,480.626,,
,429.270,,
,416.633,,
,365.936,,
,457.857,,
,487.583,,
,424.327,,
,426.081,,
,520.190,,
,431.319,,
,372.978,,
,333.440,,
,300.974,,
,340.880,,
,314.221,,
,289.851,,
,346.553,,
,310.080,,
,324.874,,
,290.942,,
,296.425,,
,239.462,,
,229.515,,
,212.046,,
,223.842,,
,249.213,,
,181.013,,
,213.163,,
,230.309,,
,186.451,,
,141.889,,
,175.713,,
,148.491,,
,158.354,,
,176.538,,
,163.947,,
,146.034,,
,129.687,,
,152.076,,
,129.977,,
,90.701,,
,99.956,,
,109.612,,
,66.782,,
,86.920,,
,144.843,,
,153.908,,
,128.304,,
,123.589,,
,144.008,,
,188.901,,
,135.269,,
,152.082,,
,166.708,,
,213.014,,
,207.018,,
,147.248,,
,114.186,,
,89.500,,
,101.731,,
,89.420,,
,126.344,,
,84.159,,
,105.406,,
,96.276,,
,77.040,,
,107.055,,
,99.872,,
,89.001,,
,32.583,,
,74.343,,
,65.369,,
,80.382,,
,92.492,,
,78.203,,
,93.403,,
,73.900,,
,64.448,,
,44.585,,
,33.492,,
,59.005,,
,86.726,,
,63.864,,
,70.669,,
,77.085,,
,59.176,,
,70.993,,
,88.723,,
,97.297,,
,82.430,,
,78.192,,
,119.158,,
,63.607,,
,57.862,,
,113.508,,
,129.892,,
,84.228,,
,70.866,,
,57.719,,
,108.737,,
,109.498,,
,98.405,,
,118.065,,
,74.813,,
,59.499,,
,47.467,,
,83.728,,
,58.875,,
,80.723,,
,64.549,,
,51.545,,
,43.055,,
,76.238,,
,71.917,,
,45.590,,
,71.724,,
,55.168,,
,71.259,,
,56.577,,
,81.074,,
,65.089,,
,70.041,,
,73.050,,
,67.556,,
,110.668,,
,48.884,,
,56.084,,
,111.948,,
,76.074,,
,86.729,,
,91.224,,
,93.243,,
,63.910,,
,125.700,,
,94.190,,
,58.230,,
,65.581,,
,79.318,,
,47.281,,
,84.553,,
,67.284,,
,120.599,,
,91.687,,
,103.210,,
,56.223,,
,96.685,,
,91.387,,
,48.359,,
,53.945,,
,45.455,,
,94.315,,
,96.825,,
,115.815,,
,79.035,,
,72.557,,
,40.476,,
,97.597,,
,61.261,,
,81.177,,
,101.801,,
,86.919,,
,142.383,,
,134.765,,
,90.836,,
,133.390,,
,105.157,,
,84.723,,
,101.195,,
,100.288,,
,115.548,,
,80.530,,
,53.767,,
,1280.234,,
,1130.241,,
,1439.505,,
,1681.798,,
,1811.728,,
,1853.788,,
,2142.595,,
,2515.468,,
,2369.912,,
,2164.281,,
,1757.927,,
,1687.452,,
,1742.271,,
,1665.788,,
,1713.267,,
,1693.807,,
,1510.464,,
,1461.946,,
,1425.251,,
,1309.153,,
,1581.861,,
,1627.828,,
,1660.976,,
,1689.878,,
,1646.834,,
,1648.904,,
,1471.337,,
,1902.357,,
,1916.579,,
,1691.729,,
,1509.120,,
,1390.596,,
,1349.112,,
,1423.257,,
,1265.098,,
,1359.636,,
,1442.609,,
,1501.164,,
,1489.603,,
,1780.261,,
,2745.366,,
,3248.311,,
,3248.343,,
,3231.688,,
,3151.651,,
,2898.478,,
,2607.705,,
,2623.426,,
,2343.791,,
,2166.802,,
,1937.745,,
,1725.578,,
,1850.522,,
,2040.113,,
,1947.603,,
,2234.551,,
